"area","prefecture","place","img","tag","prefecture_ranking","status_date","status","開花予想日","五分咲き","満開","桜吹雪","見どころ紹介","lat","long","homepage","source_url","例年の見頃","桜の種類","桜の本数","名所に関する情報","お花見期間中の混雑度","所在地","入場時間","入場料","お問い合わせ","交通案内","周辺の観光施設","ライトアップ","桜まつり詳細","おすすめ写真スポット"
"東北","青森","八戸公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2025-04-22/96430806.jpg","桜まつり開催","5","3月31日","つぼみ","4月9日","4月12日","4月13日","4月18日","「八戸公園」は八戸市を代表する総合公園です。遊園地ゾーン、サル山など9つのゾーンで構成されており、家族みんなで楽しめる公園です。公園のシンボルの観覧車は本州最北端の観覧車。園内の桜の雲海を一望できるほか、八戸市中心街や太平洋の眺望も楽しめます。","40.4743","141.5144","","https://weathernews.jp/sakura/spot/31003/","4月下旬","ソメイヨシノ、シダレザクラ、ヤエザクラ","2000本","桜まつり開催","平日：やや混雑
休日：大変混雑","〒031-0012
青森県八戸市大字十日市字天摩33-2","通年","無料（アトラクションの利用は有料）","八戸公園事務所
TEL:0178-96-2932","電車
(JR八戸線)「本八戸駅」、「八戸中心街ターミナル(中央通り)」から是川団地方面に乗車約20分、「こどもの国前」下車
車
八戸道八戸IC
三陸道八戸是川IC
駐車場
1100台、無料","是川縄文館、館鼻公園、八戸市みなと体験学習館、種差海岸","","はちのへ公園春まつり　2026年4月29日から5月6日まで","桜と噴水が人気のカナール広場、展望台から見る芝生広場を囲む桜の額縁など、園内どこをとっても絵になります。本州最北端の観覧車は、桜とコラボする風景の他、ゴンドラからは八戸市中心街が一望。園内の桜の雲海が楽しめるイチオシのスポット。のりものに乗りながらの自撮り、撮影が禁止のアトラクションがありますので、ご理解ご協力お願いします。"
"東北","青森","三戸城跡 城山公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/12/1768456878_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木, 宴会OK, ペットOK, ライトアップあり","7","3月31日","つぼみ","4月13日","4月16日","4月17日","4月21日","戦国時代に南部家の居城があった三戸城跡に整備された三戸城跡城山公園は、青森県南随一の桜の名所として知られています。春になると、ソメイヨシノ、ヤエザクラ、ヤエベニシダレなど、定番の桜に加え、黄色の花が特徴のギョイコウが楽しめます。2022年3月に国史跡の指定を受けています。","40.3819","141.2653","https://www.town.sannohe.aomori.jp/","https://weathernews.jp/sakura/spot/12/","4月上旬～４月下旬","ソメイヨシノ","","夜桜
桜まつり開催
桜並木
宴会OK
ペットOK
ライトアップあり","平日：混雑
休日：大変混雑","〒039-0112
青森県三戸郡三戸町梅内城ノ下","制限なし","無料","三戸町まちづくり課/三戸町観光協会
TEL:0179-20-1117/0179-22-0777","電車
青い森鉄道三戸駅よりバス三戸営業所田子方面行き「三戸町役場前」下車徒歩
20分
車
八戸道一戸ICより
40分
駐車場
無料駐車場あり","道の駅さんのへ、SAN・SUN産直ひろば、三戸大神宮","18:00〜22:00(予定)","さんのへ春まつり（4月中旬～5月上旬）",""
"東北","青森","愛宕公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-22/83298741.jpg","夜桜, ライトアップあり","12","3月30日","つぼみ","4月14日","4月16日","4月18日","4月22日","ソメイヨシノ中心に約700本の桜があります。愛宕山頂の展望台からは、鳥帽子岳、野辺地湾の絶景が見えます。","40.8619","141.1337","http://www.noheji-kankou.com/","https://weathernews.jp/sakura/spot/3101/","４月下旬","ソメイヨシノ","約700本","夜桜
ライトアップあり","平日：空いている
休日：やや混雑","〒039-3118
青森県上北郡野辺地町字寺ノ沢地内","制限なし","無料","(一財)野辺地町観光協会
TEL:0175-64-9555","電車
JR大湊線、青い森鉄道線野辺地駅より徒歩
20分
車
東北道青森東ICより
50分
駐車場
30台(無料)","観光物産PRセンター、柴崎地区レクリエーション施設、常夜燈、のへじ活き活き常夜燈市場、復元北前型弁才船「みちのく丸」","桜夜間ライトアップ(4月中旬〜5月上旬予定)","",""
"東北","青森","富士見湖パーク","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","","8","4月2日の推定状況","つぼみ","4月11日","4月14日","4月16日","4月21日","風光明媚な津軽富士見湖畔にある富士見湖パークは、12.4ヘクタールもの広々とした敷地を誇っています。春になるとステージイベントなどが開催される春まつりが開催されます。四季折々の景色が楽しめる憩いの場として親しまれています。","40.7502","140.3738","https://www.medetai-tsuruta.jp/","https://weathernews.jp/sakura/spot/31008/","","ソメイヨシノ","2000本","","平日：非公開
休日：非公開","〒038-3542
青森県北津軽郡鶴田町廻堰大沢81-150","24時間園内入場可能","無料(有料駐車場利用の場合、普通車1日300円)","鶴田町観光案内所
TEL:0173-26-5563","電車
JR五能線陸奥鶴田駅より車で約10分
車
東北自動車道浪岡ICより車で約40分
駐車場
有料駐車場利用の場合、普通車1日300円","","","",""
"東北","青森","野木和公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-22/83298825.jpg","桜まつり開催, 宴会OK","11","3月26日","つぼみ","4月14日","4月17日","4月18日","4月23日","合浦公園と合わせて、春まつり(4月中旬より下旬予定。3月頃決定)が行われます。ソメイヨシノが576本あります。まつりが終了しても違う桜を楽しむことができます。","40.8511","140.6762","","https://weathernews.jp/sakura/spot/16/","4月中旬～下旬","ソメイヨシノ","890本","桜まつり開催
宴会OK","平日：空いている
休日：やや混雑","〒030-0142
青森県青森市羽白字野木和58-3","制限なし","無料","特定非営利活動法人パークメンテ青い森グループ
TEL:017-741-6634","電車
JR青森駅より野木和団地行きバスで野木和公園下車
30分
車
東北道青森ICよりR7経由
20分
駐車場
259台(無料)","","","4月19日あおもり桜マラソン",""
"東北","青森","早掛沼公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/19/1766467150_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木","9","3月31日","つぼみ","4月15日","4月18日","4月19日","4月24日","ソメイヨシノなど約400本の桜が美しく咲き誇り、訪れる人の目を楽しませます。珍しい緑色の花が咲く御衣黄(ギョイコウ)桜にも注目。こちらはソメイヨシノより1週間遅れて開花します。","41.3143","141.2232","http://www.mutsu-kanko.jp/","https://weathernews.jp/sakura/spot/19/","4月下旬","ソメイヨシノ、ヤエザクラ、ギョイコウ","約400本","夜桜
桜まつり開催
桜並木","平日：空いている
休日：やや混雑","〒035-0021
青森県むつ市大字田名部字小平舘の内尻釜35-36","制限なし","無料","（公社）むつ市観光協会
TEL:0175-23-1311","電車
JR大湊線下北駅下車、タクシー利用
20分
JR大湊線下北駅下車、下北交通バス大畑行「早掛公園前」下車徒歩
10分
車
上北自動車道七戸北ICから国道4号・279号経由
120分
駐車場
約400台(無料)","早掛レイクサイドヒルキャンプ場(早掛沼公園から徒歩3分)","なし","4月19日から5月6日までむつ桜まつりが開催されます。(主催：むつ市観光協会)",""
"東北","青森","猿賀公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/31002/1766464269_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木, ライトアップあり","10","3月26日","つぼみ","4月10日","4月13日","4月15日","4月19日","6.3haの公園に約330本のソメイヨシノや八重桜が咲き誇ります。鏡ヶ池を覆うように咲く桜と紅い橋が水面に映る光景は必見です。","40.6161","140.5647","https://hirakawa-kankou.com/","https://weathernews.jp/sakura/spot/31002/","4月下旬～5月上旬","ソメイヨシノ、ヤエザクラ、シダレザクラ","約330本","夜桜
桜まつり開催
桜並木
ライトアップあり","平日：やや混雑
休日：混雑","〒036-0242
青森県平川市猿賀石林","24時間営業","無料","平川市観光協会
TEL:0172-40-2231","電車
弘南鉄道津軽尾上駅より徒歩約
15分
車
東北自動車道黒石ICより約
10分","国指定名勝盛美園、もてなしロマン館","祭り期間中（～21：00）","平川さくらまつり【日程】4月18日(土)～5月6日(水・祝)【内容】クラフト出店やねぷた運行など、多様なイベントが行われます。","鏡ヶ池の水面に映る桜と紅いお宮"
"東北","青森","小川原湖公園","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","夜桜, 桜まつり開催, 桜並木, ペットOK, ライトアップあり","14","4月2日の推定状況","つぼみ","4月12日","4月14日","4月16日","4月20日","4月下旬から5月上旬にかけて毎年行われる「東北町春まつり」メイン会場、小川原湖公園の千本桜は是非一度見に来てほしい観光スポットのひとつです。夜にはライトアップされるので、日中とはまた違った幻想的な桜のトンネルを歩くのもおすすめです。","40.7297","141.2817","https://tohoku-kankou.com","https://weathernews.jp/sakura/spot/31006/","4月下旬から5月上旬","ソメイヨシノ他","910本","夜桜
桜まつり開催
桜並木
ペットOK
ライトアップあり","平日：空いている
休日：空いている","","","","東北町観光協会
TEL:0176-56-4148","電車
青い森鉄道上北町駅から徒歩20分
車
上北自動車道上北ICから県道211号を小川原湖方面へ車で4km
駐車場
330台","・道の駅　おがわら湖・小川原湖公園・小川原湖交流センター　宝湖館","午後6時30分から午後9時まで","",""
"東北","青森","石川大仏公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-21/83241148.jpg","駅チカ, 宴会OK","13","4月2日の推定状況","つぼみ","4月10日","4月13日","4月15日","4月19日","","40.5483","140.5443","https://www.city.hirosaki.aomori.jp/","https://weathernews.jp/sakura/spot/31004/","４月下旬～５月上旬","ソメイヨシノ","","駅近
宴会OK","平日：空いている
休日：空いている","","常時開園","無料","弘前市公園緑地課(8:30〜17:00)
TEL:0172-33-8739","電車
弘南鉄道大鰐線石川駅より徒歩
8分
車
大鰐弘前ICから約
5分
駐車場
第1駐車場（20台、無料）／第2駐車場（30台、無料）※大型バス駐車可","","","",""
"東北","青森","館鼻公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/31011/1766629529_s.webp?tm=1775113776","夜桜, 駅チカ, ペットOK","15","4月2日の推定状況","つぼみ","4月9日","4月12日","4月13日","4月18日","川や海の近くで桜を楽しめる","40.5278","141.5215","https://www.city.hachinohe.aomori.jp/soshikikarasagasu/koenryokuchika/koen/3767.html","https://weathernews.jp/sakura/spot/31011/","4月下旬","ソメイヨシノ","29本","夜桜
駅近
ペットOK","平日：やや混雑
休日：混雑","〒031-0812
青森県八戸市大字湊町字館鼻78－16","24時間","無料","八戸市みなと体験学習館
TEL:0178-38-0385","電車
JR八戸線 陸奥湊駅下車 徒歩約10分
車
八戸自動車道 八戸ICから約20分
八戸・久慈自動車道（三陸沿岸道路）八戸南ICから約20分
駐車場
乗用車22台(上駐車場）、 乗用車17台・大型車2台(下駐車場)","八戸市魚菜小売市場","","",""
